HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Number,Question,Clarity,Fluency,Grammatical,Present,Qgen
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPZ2QQ,A15A09BRS1Q8W0,140,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",168,what game show debuted on abc in 2007 as a replacement for striking programs?,5,5,TRUE,TRUE,FALSE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TXWC2NHNZQZ7SIFLD212J0TFJUS9X,A1IZ4NX41GKU4X,282,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",168,what game show debuted on abc in 2007 as a replacement for striking programs?,5,5,TRUE,TRUE,FALSE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z2R0DQ0JHENXPSYZ93H3FO08MDE2S,A1UH396UOK0X9Z,346,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",168,what game show debuted on abc in 2007 as a replacement for striking programs?,5,5,TRUE,TRUE,FALSE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3A1PQ49WVHHSSE1466B9JZB88WNH1Q,A1DVKS3R9SLQ1H,363,"i would be doing a service if i killed my father when he is hunting, made an alliance with sultan muhammad, brought this land to life and gave assistance and support to the muslims.""",88,who was the leader of sultan muhammad?,1,1,FALSE,FALSE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3JNQLM5FT4M13V2QGVQLGAEKHJAL2I,A3862RIFFUV141,270,"i would be doing a service if i killed my father when he is hunting, made an alliance with sultan muhammad, brought this land to life and gave assistance and support to the muslims.""",88,who was the leader of sultan muhammad?,5,5,TRUE,FALSE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3MB8LZR5BFTWKB6G51WPG60EYJWLK4,A2VE5IV9OD2SK1,314,"i would be doing a service if i killed my father when he is hunting, made an alliance with sultan muhammad, brought this land to life and gave assistance and support to the muslims.""",88,who was the leader of sultan muhammad?,5,5,TRUE,FALSE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3RGU30DZTA8LF9IJNSXSF4FQJZNJM6,A1IZ4NX41GKU4X,372,"i would be doing a service if i killed my father when he is hunting, made an alliance with sultan muhammad, brought this land to life and gave assistance and support to the muslims.""",88,who was the leader of sultan muhammad?,5,5,TRUE,FALSE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,33PPO7FECVFMG4S0SHDPKDDWX5UDIS,A1F1BIPJR11LSR,199,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",22,when did washington university withdraw from the conference?,5,5,TRUE,TRUE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HWRJOOET52G2O9WTOINUX146FXESE,A21AVVEQUEX7DA,267,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",22,when did washington university withdraw from the conference?,4,4,TRUE,TRUE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3NXNZ5RS1AXDOUYNXA4Q7S4XS4497C,A2QD7QFGCUNF5N,219,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",22,when did washington university withdraw from the conference?,4,3,TRUE,TRUE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3R2UR8A0IAGAAW8KHCR6YHCAPW5OX0,AQD91RFHV1WNE,131,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",22,when did washington university withdraw from the conference?,3,3,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3EA3QWIZ4IVTXTOXE7D4PHVI0RIITG,AQD91RFHV1WNE,386,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyonce and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",4,what is the name of the feature that featured the super bowl?,4,3,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ERET4BTVM91J957G4TZBX9JYO49KI,A3C3RLZKKHH1FC,400,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyonce and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",4,what is the name of the feature that featured the super bowl?,5,4,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3FIJLY1B6U4BVAT0WIYZHAHTVW4PFQ,A1F1BIPJR11LSR,405,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyonce and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",4,what is the name of the feature that featured the super bowl?,1,1,FALSE,FALSE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I7DHKZYGN0720BHC3PLJ4CC4W4F5V,A28A3HF3LSEIDT,382,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyonce and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",4,what is the name of the feature that featured the super bowl?,4,4,TRUE,TRUE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,31LM9EDVOLSRXR3JZTCSSJ4QOOLJNS,A11GWWAXRJQ6Y2,144,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",101,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",3,2,TRUE,TRUE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,386CSBG1OZM0CT14V2AKN9UQ7TNQ6F,A1CSDIX05PK9V,223,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",101,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",5,3,TRUE,FALSE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3K3R2QNK8B3FM5AJAIX1HKIH0F29UF,A28A3HF3LSEIDT,354,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",101,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",4,4,TRUE,TRUE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LYA37P8IQNK72K4EO7V2349MO7BKU,A2QD7QFGCUNF5N,219,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",101,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",3,4,TRUE,TRUE,FALSE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,32Q90QCQ1SLIE5WOOF9L3BAUPLJEKW,AW0K78T4I2T72,333,this early part of luther's career was one of his most creative and productive.,112,what part of luther's career was one of his most productive?,5,5,TRUE,TRUE,FALSE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3MB8LZR5BFTWKB6G51WPG60EYIKLKQ,A3U21PUMQ6NGT2,369,this early part of luther's career was one of his most creative and productive.,112,what part of luther's career was one of his most productive?,5,5,TRUE,TRUE,FALSE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3P529IW9KYLL4PE24Q5S0T89QM3FLI,AOUMYCLO4I993,548,this early part of luther's career was one of his most creative and productive.,112,what part of luther's career was one of his most productive?,4,4,TRUE,TRUE,FALSE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ZV9H2YQQD76Z7A8O9BS8V0SL333WR,A2QD7QFGCUNF5N,120,this early part of luther's career was one of his most creative and productive.,112,what part of luther's career was one of his most productive?,4,3,TRUE,TRUE,FALSE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,37QW5D2ZRGMZTNZ5GLWN2N5IVCYS8S,A1F1BIPJR11LSR,523,"t-cells have a symbiotic relationship with vitamin d. not only does the t-cell extend a vitamin d receptor, in essence asking to bind to the steroid hormone version of vitamin d, calcitriol, but the t-cell expresses the gene cyp27b1, which is the gene responsible for converting the pre-hormone version of vitamin d, calcidiol into the steroid hormone version, calcitriol.",83,what does the t-cell do?,5,5,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3H7XDTSHKCR7TJMWJOICRPP1P88GWC,A5LYLHG880ABE,155,"t-cells have a symbiotic relationship with vitamin d. not only does the t-cell extend a vitamin d receptor, in essence asking to bind to the steroid hormone version of vitamin d, calcitriol, but the t-cell expresses the gene cyp27b1, which is the gene responsible for converting the pre-hormone version of vitamin d, calcidiol into the steroid hormone version, calcitriol.",83,what does the t-cell do?,3,3,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3WRFBPLXRAOGCD1UW8K5CCN1SRZ3N0,A21AVVEQUEX7DA,333,"t-cells have a symbiotic relationship with vitamin d. not only does the t-cell extend a vitamin d receptor, in essence asking to bind to the steroid hormone version of vitamin d, calcitriol, but the t-cell expresses the gene cyp27b1, which is the gene responsible for converting the pre-hormone version of vitamin d, calcidiol into the steroid hormone version, calcitriol.",83,what does the t-cell do?,4,5,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3YWRV122CSZF80R95QRNHON6G9KU8B,A11GWWAXRJQ6Y2,122,"t-cells have a symbiotic relationship with vitamin d. not only does the t-cell extend a vitamin d receptor, in essence asking to bind to the steroid hormone version of vitamin d, calcitriol, but the t-cell expresses the gene cyp27b1, which is the gene responsible for converting the pre-hormone version of vitamin d, calcidiol into the steroid hormone version, calcitriol.",83,what does the t-cell do?,3,3,TRUE,TRUE,TRUE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3018Q3ZVOIQ1BWS7YUGW846HZYGARR,A3C3RLZKKHH1FC,297,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,159,how long has proportionality been recognized as one of the general principles of eu law?,3,4,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3QFUFYSY9YFP6H7HYY6BEC6Y408F4P,A2SBISQJE2ZPJQ,304,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,159,how long has proportionality been recognized as one of the general principles of eu law?,5,5,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3SKEMFQBZ35154MXBCNLB1E8EIM8KS,A5LYLHG880ABE,324,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,159,how long has proportionality been recognized as one of the general principles of eu law?,3,2,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3VHHR074H3H8PWZWM77GC1VSSYKL7K,AUOYNTK0GOFOM,307,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,159,how long has proportionality been recognized as one of the general principles of eu law?,2,3,FALSE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0DF35,A3C3RLZKKHH1FC,387,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",97,when was the royal proclamation issued?,4,4,TRUE,FALSE,TRUE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,379J5II41OGTYBE69FLMIBN9ELPLE7,A1GKEEI844CEKI,179,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",97,when was the royal proclamation issued?,4,4,TRUE,FALSE,TRUE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3A1COHJ8NJVA3ELP5RKOY9YGM1IH8X,A21AVVEQUEX7DA,212,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",97,when was the royal proclamation issued?,4,3,TRUE,TRUE,TRUE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3AUQQEL7U5TX3QB6FCODKVJ7BIH0VJ,A28A3HF3LSEIDT,330,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",97,when was the royal proclamation issued?,4,4,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0D3FT,A1GKEEI844CEKI,224,"in may 2000, the parliament was temporarily relocated to the former strathclyde regional council debating chamber in glasgow, and to the university of aberdeen in may 2002.",3,in what year was the parliament relocated to the former?,4,4,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HL8HNGX451Q3NDTFT22VKHEQSN9FG,A21AVVEQUEX7DA,305,"in may 2000, the parliament was temporarily relocated to the former strathclyde regional council debating chamber in glasgow, and to the university of aberdeen in may 2002.",3,in what year was the parliament relocated to the former?,4,4,TRUE,FALSE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OONKJ5DKCJ3XT5JCGZO9KLI6THBOE,A28A3HF3LSEIDT,395,"in may 2000, the parliament was temporarily relocated to the former strathclyde regional council debating chamber in glasgow, and to the university of aberdeen in may 2002.",3,in what year was the parliament relocated to the former?,4,4,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3X66WABAJWIA2LK8947AMSE4RFC3GR,A3NHMKVK98NY7I,360,"in may 2000, the parliament was temporarily relocated to the former strathclyde regional council debating chamber in glasgow, and to the university of aberdeen in may 2002.",3,in what year was the parliament relocated to the former?,4,3,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,34S6N1K2ZVJ5IL58ZGTS3EKM61HLHN,A1V2H0UF94ATWY,491,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,67,what is one of the most important in central and eastern europe?,2,2,FALSE,FALSE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,382M9COHEHFWH110ITDN9YJSRCIEUU,A28A3HF3LSEIDT,363,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,67,what is one of the most important in central and eastern europe?,4,4,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3C6FJU71TQTUN6IRIUPHG1B89OMYUS,A11GWWAXRJQ6Y2,386,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,67,what is one of the most important in central and eastern europe?,3,4,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIVZDA,A1F1BIPJR11LSR,239,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,67,what is one of the most important in central and eastern europe?,2,2,FALSE,FALSE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,324G5B4FB38VS0AAXELXEH34P0A70Y,A28A3HF3LSEIDT,398,"as indigenous territories continue to be destroyed by deforestation and ecocide, such as in the peruvian amazon indigenous peoples' rainforest communities continue to disappear, while others, like the urarina continue to struggle to fight for their cultural survival and the fate of their forested territories.",185,what kind of territories are being destroyed by ecocide in the amazon?,4,4,TRUE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I3WADAZ9Q418DOAB68B6YLQWXVO5Q,A11GWWAXRJQ6Y2,142,"as indigenous territories continue to be destroyed by deforestation and ecocide, such as in the peruvian amazon indigenous peoples' rainforest communities continue to disappear, while others, like the urarina continue to struggle to fight for their cultural survival and the fate of their forested territories.",185,what kind of territories are being destroyed by ecocide in the amazon?,3,3,TRUE,TRUE,FALSE
