HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Input Number,Question,Answer,Clarity,Fluency,Grammatical,Present,Generated
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3QXNC7EIPIVZ6JY3CBJHSDUAK9709E,A3BI0AX5T5GVO3,239,"the war was fought between the colonies of british america and new france, with both sides supported by military units from their parent countries of great britain and france, as well as native american allies.",156,who fought in the french and indian war?,colonies of british america and new france,4,4,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3STRJBFXOWRK3OELEAYG2XAVSEEKT2,A37WDOIQH6JM6V,335,"the war was fought between the colonies of british america and new france, with both sides supported by military units from their parent countries of great britain and france, as well as native american allies.",156,who fought in the french and indian war?,colonies of british america and new france,5,4,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3X65QVEQI0NE1DUSDOFRSNN6TSKCLF,A610SH5RY1NG1,136,"the war was fought between the colonies of british america and new france, with both sides supported by military units from their parent countries of great britain and france, as well as native american allies.",156,who fought in the french and indian war?,colonies of british america and new france,5,5,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3YGXWBAF70HI35N77WGA66LV76N4CC,A4W9APAHFWVLO,257,"the war was fought between the colonies of british america and new france, with both sides supported by military units from their parent countries of great britain and france, as well as native american allies.",156,who fought in the french and indian war?,colonies of british america and new france,3,2,TRUE,TRUE,FALSE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,30JNVC0OR9KG9ILLRL1OK0JGGQEHQK,A2J2P9JE374XCM,197,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north faã§ade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting : humphry davy (chemistry) ; isaac newton (astronomy) ; james watt (mechanics) ; bramante (architecture) ; michelangelo (sculpture) ; titian (painting) ; thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north faã§ade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",43,what art historical style was used in the decoration for the northern part of the museum?,italian renaissance,5,5,TRUE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37WLF8U1WPQE1Q39IXQNRNIH8656KF,A3BI0AX5T5GVO3,47,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north faã§ade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting : humphry davy (chemistry) ; isaac newton (astronomy) ; james watt (mechanics) ; bramante (architecture) ; michelangelo (sculpture) ; titian (painting) ; thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north faã§ade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",43,what art historical style was used in the decoration for the northern part of the museum?,italian renaissance,5,4,TRUE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3IQ1VMJRYTKV7WWL4DGAHJ6NTVI9AD,A2LU259QPV1I4V,338,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north faã§ade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting : humphry davy (chemistry) ; isaac newton (astronomy) ; james watt (mechanics) ; bramante (architecture) ; michelangelo (sculpture) ; titian (painting) ; thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north faã§ade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",43,what art historical style was used in the decoration for the northern part of the museum?,italian renaissance,5,5,TRUE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3P4MQ7TPPXCJEZGA8BU230LJZD7BBL,A1FGKIKJYSL1MI,322,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north faã§ade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting : humphry davy (chemistry) ; isaac newton (astronomy) ; james watt (mechanics) ; bramante (architecture) ; michelangelo (sculpture) ; titian (painting) ; thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north faã§ade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",43,what art historical style was used in the decoration for the northern part of the museum?,italian renaissance,5,5,TRUE,TRUE,TRUE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3300DTYQT2H4P8UJ1KTIZXM3OAIEQX,A1PUHCEBSOWETV,141,"johann sebastian bach included several verses as chorales in his cantatas and based chorale cantatas entirely on them, namely christ lag in todes banden, bwv 4, as early as possibly 1707, in his second annual cycle (1724 to 1725) ach gott, vom himmel sieh darein, bwv 2, christ unser herr zum jordan kam, bwv 7, nun komm, der heiden heiland, bwv 62, gelobet seist du, jesu christ, bwv 91, and aus tiefer not schrei ich zu dir, bwv 38, later ein feste burg ist unser gott, bwv 80, and in 1735 wã¤r gott nicht mit uns diese zeit, bwv 14.",180,what did bach base entirely on luther chorales?,chorale cantatas,3,3,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,354GIDR5ZB6HAPAQCF0OZ2THH5D002,A8TIL9U6YHG5,226,"johann sebastian bach included several verses as chorales in his cantatas and based chorale cantatas entirely on them, namely christ lag in todes banden, bwv 4, as early as possibly 1707, in his second annual cycle (1724 to 1725) ach gott, vom himmel sieh darein, bwv 2, christ unser herr zum jordan kam, bwv 7, nun komm, der heiden heiland, bwv 62, gelobet seist du, jesu christ, bwv 91, and aus tiefer not schrei ich zu dir, bwv 38, later ein feste burg ist unser gott, bwv 80, and in 1735 wã¤r gott nicht mit uns diese zeit, bwv 14.",180,what did bach base entirely on luther chorales?,chorale cantatas,5,5,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3H7Z272LX77XV23WIT1XCNMDSBZLP2,A610SH5RY1NG1,117,"johann sebastian bach included several verses as chorales in his cantatas and based chorale cantatas entirely on them, namely christ lag in todes banden, bwv 4, as early as possibly 1707, in his second annual cycle (1724 to 1725) ach gott, vom himmel sieh darein, bwv 2, christ unser herr zum jordan kam, bwv 7, nun komm, der heiden heiland, bwv 62, gelobet seist du, jesu christ, bwv 91, and aus tiefer not schrei ich zu dir, bwv 38, later ein feste burg ist unser gott, bwv 80, and in 1735 wã¤r gott nicht mit uns diese zeit, bwv 14.",180,what did bach base entirely on luther chorales?,chorale cantatas,5,5,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3U088ZLJVKTAIFBB5MT96X2LIARW0Z,A37WDOIQH6JM6V,351,"johann sebastian bach included several verses as chorales in his cantatas and based chorale cantatas entirely on them, namely christ lag in todes banden, bwv 4, as early as possibly 1707, in his second annual cycle (1724 to 1725) ach gott, vom himmel sieh darein, bwv 2, christ unser herr zum jordan kam, bwv 7, nun komm, der heiden heiland, bwv 62, gelobet seist du, jesu christ, bwv 91, and aus tiefer not schrei ich zu dir, bwv 38, later ein feste burg ist unser gott, bwv 80, and in 1735 wã¤r gott nicht mit uns diese zeit, bwv 14.",180,what did bach base entirely on luther chorales?,chorale cantatas,4,5,TRUE,FALSE,FALSE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,35GCEFQ6I5OAT2FDZWVZ7ZUA2OFZ3N,A610SH5RY1NG1,114,"since 1974, abc has generally aired dick clark's new year's rockin' eve on new year's eve (hosted first by its creator dick clark, and later by his successor ryan seacrest); the only exception was in 1999, when abc put it on a one-year hiatus to provide coverage of the international millennium festivities, though clark's traditional countdown from times square was still featured within the coverage.",65,when did abc begin airing dick clark's new year's rockin' eve?,1974,5,5,TRUE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,36V4Q8R5ZK021WMWIIH1C5RCXCBQM0,A2J2P9JE374XCM,171,"since 1974, abc has generally aired dick clark's new year's rockin' eve on new year's eve (hosted first by its creator dick clark, and later by his successor ryan seacrest); the only exception was in 1999, when abc put it on a one-year hiatus to provide coverage of the international millennium festivities, though clark's traditional countdown from times square was still featured within the coverage.",65,when did abc begin airing dick clark's new year's rockin' eve?,1974,5,5,TRUE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3E7TUJ2EGCMT53ZXON7C7KETEYFD9J,A37WDOIQH6JM6V,273,"since 1974, abc has generally aired dick clark's new year's rockin' eve on new year's eve (hosted first by its creator dick clark, and later by his successor ryan seacrest); the only exception was in 1999, when abc put it on a one-year hiatus to provide coverage of the international millennium festivities, though clark's traditional countdown from times square was still featured within the coverage.",65,when did abc begin airing dick clark's new year's rockin' eve?,1974,5,5,TRUE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3PH3VY7DJLX7K0H19G61CW570H8ZWS,A1NKBXOTZAI1YK,206,"since 1974, abc has generally aired dick clark's new year's rockin' eve on new year's eve (hosted first by its creator dick clark, and later by his successor ryan seacrest); the only exception was in 1999, when abc put it on a one-year hiatus to provide coverage of the international millennium festivities, though clark's traditional countdown from times square was still featured within the coverage.",65,when did abc begin airing dick clark's new year's rockin' eve?,1974,5,5,TRUE,TRUE,TRUE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37XITHEISW9P4BP5I8CNEZW5ZK9CR5,A8TIL9U6YHG5,364,"in addition to certification, many educational institutions especially within the us, require that prospective teachers pass a background check and psychiatric evaluation to be able to teach in classroom.",71,in what country is a background check required?,prospective teachers,1,1,FALSE,TRUE,TRUE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3B3WTRP3DB262T1HRYNVB1NPH7T929,A1IZ4NX41GKU4X,327,"in addition to certification, many educational institutions especially within the us, require that prospective teachers pass a background check and psychiatric evaluation to be able to teach in classroom.",71,in what country is a background check required?,prospective teachers,5,1,FALSE,TRUE,TRUE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3HPZF4IVNMTY1C1RW34HMVP227MYCR,A2LU259QPV1I4V,404,"in addition to certification, many educational institutions especially within the us, require that prospective teachers pass a background check and psychiatric evaluation to be able to teach in classroom.",71,in what country is a background check required?,prospective teachers,1,1,FALSE,TRUE,TRUE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3K2755HG5S326DQAR974HG04HWADFB,AX8EX2QI5HIQQ,360,"in addition to certification, many educational institutions especially within the us, require that prospective teachers pass a background check and psychiatric evaluation to be able to teach in classroom.",71,in what country is a background check required?,prospective teachers,3,4,TRUE,TRUE,TRUE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,304SM51WA34IVLXCJXGXTPVJ31SSB2,A3IR7DFEKLLLO,229,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",21,why did the university eventually leave the conference?,football,2,2,FALSE,TRUE,TRUE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,33PPUNGG3852C40FAMWVPXXQ82UZRQ,AM0JKZVOEOTMA,376,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",21,why did the university eventually leave the conference?,football,2,2,FALSE,FALSE,TRUE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3W92K5RLWUHWYXX7CIUP1QFYS915VK,A3BI0AX5T5GVO3,145,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",21,why did the university eventually leave the conference?,football,5,4,TRUE,TRUE,TRUE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZDAD0O1T1DQNODSDTD5SRIXONUXT5,A610SH5RY1NG1,172,"however, the university chose to withdraw from the conference in 1946 after university president robert maynard hutchins de-emphasized varsity athletics in 1939 and dropped football.",21,why did the university eventually leave the conference?,football,3,2,TRUE,TRUE,TRUE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,323Q6SJS8IGJITVCD5QU81F29O3FHM,A610SH5RY1NG1,111,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyoncé and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",3,what two artists came out with coldplay during the half-time show?,beyoncé and bruno mars,5,5,TRUE,TRUE,TRUE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3A1PQ49WVHHSSE1466B9JZB88EKH1N,A8TIL9U6YHG5,213,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyoncé and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",3,what two artists came out with coldplay during the half-time show?,beyoncé and bruno mars,5,5,TRUE,TRUE,TRUE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3A1PQ49WVHHSSE1466B9JZB88EL1H8,A3BI0AX5T5GVO3,121,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyoncé and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",3,what two artists came out with coldplay during the half-time show?,beyoncé and bruno mars,5,4,TRUE,TRUE,TRUE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3RANCT1ZVFHYAYPG82BX8QD7OYDUBK,A2J2P9JE374XCM,384,"the super bowl 50 halftime show was headlined by the british rock group coldplay with special guest performers beyoncé and bruno mars, who headlined the super bowl xlvii and super bowl xlviii halftime shows, respectively.",3,what two artists came out with coldplay during the half-time show?,beyoncé and bruno mars,5,5,TRUE,TRUE,TRUE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3EJJQNKU9R5GLJ0L40QOPQTLCCHHRM,A1IZ4NX41GKU4X,246,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",100,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",l,5,5,TRUE,TRUE,TRUE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3F6HPJW4JD0HEPEPK9XNPLV0F8BW2J,A3BI0AX5T5GVO3,197,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",100,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",l,4,4,TRUE,TRUE,TRUE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3Z7ISHFUH0VWUZLJBDQVYG2LIA68ZN,A2YBZFSUD5OP7W,279,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",100,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",l,5,5,TRUE,TRUE,TRUE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZR9AIQJUB9Y9DSRVGNQB5JUYHR04G,A610SH5RY1NG1,137,"on june 4, 2014, the nfl announced that the practice of branding super bowl games with roman numerals, a practice established at super bowl v, would be temporarily suspended, and that the game would be named using arabic numerals as super bowl 50 as opposed to super bowl l.",100,"if roman numerals were used in the naming of the 50th super bowl, which one would have been used?",l,5,5,TRUE,TRUE,TRUE
